0.046837025415181976,0.023169053307191146,0.24634308309197284,0.09445145523127252
0.1004738556843372,0.06560683638034828,0.19172117050983184,0.11512326023174077
0.17995608228928184,0.08452244600435196,0.33581341141336907,0.1420479147585974
0.10445921220015597,0.07154217269613632,0.6537735604804613,0.2132723600090533
0.1714514327235177,0.06225126464238917,0.20151859081697676,0.14022836195152283
0.25046735223162386,0.1459628805785708,0.15969881342313919,0.14267243340367175
0.15947172751461425,0.07793168123207188,0.3265234112408337,0.19737060640236742
0.16625662537159114,0.06107621511034598,0.4094153178648141,0.16763473593170675
0.11561055918143603,0.06872846500712378,0.28434726903020113,0.1832451244392744
0.10101941904659295,0.05056864284617433,0.4883906746777482,0.14615595012190702
0.1503891112001483,0.07946144840948657,0.26758607511665566,0.08785051053818771
0.12847412065164665,0.06327738672033183,0.20001050239196916,0.09247527950089847
0.19243631750458423,0.09024442594675382,0.5005785046696554,0.2885491713595183
0.12457248631170614,0.08236773201486267,0.20857868349792774,0.10914115826817081
0.22560874744032589,0.11144744733076575,0.2978081954989569,0.116606828879224
0.06359936267914668,0.026974624148882055,0.4730684262294589,0.35935438828703586
0.1611855250213643,0.09845817530216702,0.339088389787761,0.23323451244964657
0.14064850369931792,0.07371362730353521,0.4192491063541981,0.16041442043438883
0.14861689849616733,0.07458401001637664,0.23311716577146502,0.14751025421178604
0.16139045072745173,0.11809515639676524,0.2535724283163501,0.10879750659772025
0.15061584722430021,0.07089012502597747,0.28924310752451277,0.12955980857679875
0.2076999508418922,0.10522903939059595,0.23389272118609306,0.14852011851962105
0.11958722708433411,0.0632934631606699,0.4731658853750238,0.24079978662428364
0.09579272326635024,0.04321224300695601,0.444728778977578,0.28758768414760255
0.1975898119030952,0.07415994661392693,0.13494510059712717,0.09150367515522921
0.14626950629334523,0.07436247252674714,0.2968312255779568,0.18025880703300592
0.047932140639289855,0.02184316515979585,0.2610872038584109,0.16652248353994148
0.13228314031666777,0.05820242419023795,0.23126768379957863,0.14862860722645693
0.23214920156390484,0.10199860395314939,0.2925973896955738,0.10209478997354857
0.18515078533547102,0.11412020287072151,0.5164644323145899,0.25141095886832304
0.15172002622232217,0.08667025515901283,0.218810432774883,0.12768263199570135
0.16974032874277611,0.11635727639784044,0.245982516483489,0.10496682832076232
0.2475171501470501,0.0873726040686857,0.26256784919962506,0.11040152397180565
0.08239976950818795,0.053280702069982144,0.3921157210082651,0.1547888574981254
0.13697079135426415,0.09330138828614869,0.29244102829095686,0.19096582159361936
0.15969022195233373,0.07847004532477611,0.46693801609027785,0.23945925780940608
0.16428963153277776,0.07578391479001265,0.11301926167962195,0.05061015986317905
0.21618210619642708,0.11695325725332965,0.364853911830354,0.1619411328389658
0.118709376804222,0.07068247653836375,0.2893555443810909,0.19779813024933715
0.23953473890382515,0.08739206281175642,0.4012133415761001,0.22990897233548074
0.09290638141923191,0.0503264097618417,0.4719153595788388,0.25282476898395334
0.1675913195756582,0.061331540571942254,0.1732462459441111,0.10009258129382674
0.1277192179985689,0.0898632790631538,0.5146368412694562,0.15049612884258118
0.23978431088366126,0.10694293888618311,0.19568509597385697,0.09524278510643028
0.0639536082981631,0.04463357578977538,0.24545387156850706,0.11694952860853255
0.18253673872118092,0.10757335176118428,0.4369987536047062,0.26162991936857455
0.1894456442474377,0.10108074480611844,0.5531070742907609,0.22072779085713723
0.21640008690976087,0.12305790666398826,0.4840534606184299,0.2597086198030736
